category,category_name,item_id,item_name,formula,molar_mass_g_mol,basis,concentration_pct,temperature_c,density_kg_l
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,93.991892,30,0.80655
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,94.707895,30,0.80384
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,95.412821,30,0.80111
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,96.109756,30,0.79835
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,96.792683,30,0.79555
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,97.462791,30,0.79271
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,98.119565,30,0.78981
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,98.7625,30,0.78684
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,99.388,30,0.78382
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,100,30,0.78075
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,0,35,0.9940359
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,1.264286,35,0.99217
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,2.521429,35,0.99031
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,3.771429,35,0.98849
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,5.023077,35,0.98672
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,6.269231,35,0.98501
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,7.508333,35,0.98335
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,8.746154,35,0.98172
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,9.983333,35,0.98009
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,11.208333,35,0.97846
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,12.436364,35,0.97685
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,13.663636,35,0.97527
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,14.881818,35,0.97371
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,16.1,35,0.97216
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,17.318182,35,0.97063
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,18.53,35,0.96911
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,19.74,35,0.9676
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,20.945455,35,0.96607
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,22.145455,35,0.96452
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,23.345455,35,0.96294
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,24.541667,35,0.96134
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,25.736364,35,0.95973
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,26.925,35,0.95809
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,28.108333,35,0.95643
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,29.283333,35,0.95476
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,30.458333,35,0.95306
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,31.630769,35,0.95133
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,32.792857,35,0.94955
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,33.95,35,0.94774
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,35.107143,35,0.9459
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,36.253333,35,0.94403
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,37.39375,35,0.94214
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,38.53125,35,0.94021
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,39.65625,35,0.93825
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,40.78125,35,0.93626
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,41.9,35,0.93425
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,43.011765,35,0.93221
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,44.116667,35,0.93016
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,45.215789,35,0.92808
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,46.305556,35,0.92597
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,47.39,35,0.92385
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,48.47,35,0.9217
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,49.542857,35,0.91952
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,50.605263,35,0.91733
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,51.666667,35,0.91513
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,52.719048,35,0.91291
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,53.766667,35,0.91069
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,54.804762,35,0.90845
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,55.838095,35,0.90621
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,56.866667,35,0.90396
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,57.886364,35,0.90168
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,58.9,35,0.8994
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,59.909091,35,0.8971
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,60.909091,35,0.89479
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,61.904348,35,0.89248
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,62.891304,35,0.89016
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,63.873913,35,0.88784
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,64.847826,35,0.88552
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,65.817391,35,0.88319
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,66.779167,35,0.88085
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,67.7375,35,0.87851
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,68.6875,35,0.87615
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,69.630769,35,0.87379
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,70.568,35,0.87142
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,71.5,35,0.86905
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,72.424,35,0.86667
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,73.340741,35,0.86429
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,74.253846,35,0.8619
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,75.157692,35,0.8595
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,76.055556,35,0.8571
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,76.944444,35,0.8547
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,77.82963,35,0.85228
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,78.707143,35,0.84986
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,79.578571,35,0.84743
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,80.441379,35,0.845
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,81.3,35,0.84257
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,82.148276,35,0.84013
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,82.993103,35,0.83768
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,83.831034,35,0.83523
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,84.662069,35,0.83277
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,85.483333,35,0.83029
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,86.296774,35,0.8278
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,87.10625,35,0.8253
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,87.90625,35,0.82279
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,88.696875,35,0.82027
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,89.48125,35,0.81774
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,90.257576,35,0.81519
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,91.020588,35,0.81262
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,91.777143,35,0.81003
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,92.525,35,0.80742
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,93.264865,35,0.80478
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,93.991892,35,0.80211
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,94.707895,35,0.79941
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,95.412821,35,0.79669
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,96.109756,35,0.79393
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,96.792683,35,0.79114
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,97.462791,35,0.78831
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,98.119565,35,0.78542
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,98.7625,35,0.78247
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,99.388,35,0.77946
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,100,35,0.77641
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,0,40,0.9922204
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,1.264286,40,0.99034
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,2.521429,40,0.98846
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,3.771429,40,0.98663
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,5.023077,40,0.98485
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,6.269231,40,0.98311
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,7.508333,40,0.98142
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,8.746154,40,0.97975
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,9.983333,40,0.97808
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,11.208333,40,0.97641
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,12.436364,40,0.97475
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,13.663636,40,0.97312
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,14.881818,40,0.9715
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,16.1,40,0.96989
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,17.318182,40,0.96829
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,18.53,40,0.9667
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,19.74,40,0.96512
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,20.945455,40,0.96352
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,22.145455,40,0.96189
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,23.345455,40,0.96023
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,24.541667,40,0.95856
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,25.736364,40,0.95687
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,26.925,40,0.95516
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,28.108333,40,0.95343
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,29.283333,40,0.95168
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,30.458333,40,0.94991
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,31.630769,40,0.9481
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,32.792857,40,0.94625
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,33.95,40,0.94438
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,35.107143,40,0.94248
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,36.253333,40,0.94055
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,37.39375,40,0.9386
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,38.53125,40,0.93662
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,39.65625,40,0.93461
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,40.78125,40,0.93257
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,41.9,40,0.93051
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,43.011765,40,0.92843
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,44.116667,40,0.92634
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,45.215789,40,0.92422
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,46.305556,40,0.92208
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,47.39,40,0.91992
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,48.47,40,0.91774
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,49.542857,40,0.91554
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,50.605263,40,0.91332
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,51.666667,40,0.91108
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,52.719048,40,0.90884
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,53.766667,40,0.9066
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,54.804762,40,0.90434
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,55.838095,40,0.90207
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,56.866667,40,0.89979
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,57.886364,40,0.8975
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,58.9,40,0.89519
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,59.909091,40,0.89288
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,60.909091,40,0.89056
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,61.904348,40,0.88823
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,62.891304,40,0.88589
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,63.873913,40,0.88356
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,64.847826,40,0.88122
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,65.817391,40,0.87888
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,66.779167,40,0.87653
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,67.7375,40,0.87417
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,68.6875,40,0.8718
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,69.630769,40,0.86943
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,70.568,40,0.86705
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,71.5,40,0.86466
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,72.424,40,0.86227
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,73.340741,40,0.85987
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,74.253846,40,0.85747
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,75.157692,40,0.85507
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,76.055556,40,0.85266
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,76.944444,40,0.85025
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,77.82963,40,0.84783
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,78.707143,40,0.8454
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,79.578571,40,0.84297
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,80.441379,40,0.84053
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,81.3,40,0.83809
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,82.148276,40,0.83564
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,82.993103,40,0.83319
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,83.831034,40,0.83074
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,84.662069,40,0.82827
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,85.483333,40,0.82578
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,86.296774,40,0.82329
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,87.10625,40,0.82079
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,87.90625,40,0.81828
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,88.696875,40,0.81576
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,89.48125,40,0.81322
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,90.257576,40,0.81067
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,91.020588,40,0.80811
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,91.777143,40,0.80552
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,92.525,40,0.80291
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,93.264865,40,0.80028
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,93.991892,40,0.79761
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,94.707895,40,0.79491
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,95.412821,40,0.7922
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,96.109756,40,0.78947
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,96.792683,40,0.7867
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,97.462791,40,0.78388
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,98.119565,40,0.781
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,98.7625,40,0.77806
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,99.388,40,0.77507
alcohol,醇类,ethanol,乙醇,C2H5OH,46.06844,volume,100,40,0.77203
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,0.0,0.0,0.99984283
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,1.0,0.0,0.998
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,2.0,0.0,0.9962
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,3.0,0.0,0.9946
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,4.0,0.0,0.993
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,5.0,0.0,0.9916
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,6.0,0.0,0.9902
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,7.0,0.0,0.989
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,8.0,0.0,0.9878
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,9.0,0.0,0.9866
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,10.0,0.0,0.9856
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,11.0,0.0,0.9846
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,12.0,0.0,0.9838
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,13.0,0.0,0.9829
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,14.0,0.0,0.9821
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,15.0,0.0,0.9814
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,16.0,0.0,0.9806
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,17.0,0.0,0.9799
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,18.0,0.0,0.9792
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,19.0,0.0,0.9784
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,20.0,0.0,0.9777
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,21.0,0.0,0.9768
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,22.0,0.0,0.9759
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,23.0,0.0,0.9749
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,24.0,0.0,0.9739
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,25.0,0.0,0.9727
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,26.0,0.0,0.9714
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,27.0,0.0,0.9699
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,28.0,0.0,0.9684
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,29.0,0.0,0.9669
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,30.0,0.0,0.9652
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,31.0,0.0,0.9634
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,32.0,0.0,0.9615
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,33.0,0.0,0.9596
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,34.0,0.0,0.9577
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,35.0,0.0,0.9557
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,36.0,0.0,0.9536
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,37.0,0.0,0.9514
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,38.0,0.0,0.9493
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,39.0,0.0,0.9472
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,40.0,0.0,0.945
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,41.0,0.0,0.9428
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,42.0,0.0,0.9406
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,43.0,0.0,0.9384
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,44.0,0.0,0.9361
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,45.0,0.0,0.9338
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,46.0,0.0,0.9315
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,47.0,0.0,0.9292
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,48.0,0.0,0.927
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,49.0,0.0,0.9247
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,50.0,0.0,0.9224
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,51.0,0.0,0.9201
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,52.0,0.0,0.9178
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,53.0,0.0,0.9155
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,54.0,0.0,0.9132
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,55.0,0.0,0.9109
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,56.0,0.0,0.9086
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,57.0,0.0,0.9063
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,58.0,0.0,0.904
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,59.0,0.0,0.9017
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,60.0,0.0,0.8994
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,61.0,0.0,0.897
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,62.0,0.0,0.8947
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,63.0,0.0,0.8924
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,64.0,0.0,0.8901
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,65.0,0.0,0.8878
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,66.0,0.0,0.8854
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,67.0,0.0,0.8831
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,68.0,0.0,0.8807
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,69.0,0.0,0.8784
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,70.0,0.0,0.8761
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,71.0,0.0,0.8738
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,72.0,0.0,0.8714
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,73.0,0.0,0.8691
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,74.0,0.0,0.8668
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,75.0,0.0,0.8644
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,76.0,0.0,0.8621
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,77.0,0.0,0.8598
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,78.0,0.0,0.8575
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,79.0,0.0,0.8551
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,80.0,0.0,0.8528
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,81.0,0.0,0.8503
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,82.0,0.0,0.8479
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,83.0,0.0,0.8456
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,84.0,0.0,0.8432
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,85.0,0.0,0.8408
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,86.0,0.0,0.8384
alcohol,醇类,isopropanol,异丙醇,C3H8O,60.09502,weight,87.0,0.0,0.836
